"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","y"
"2359",6.43948,0,2184,0,6675,12671.23,19494.2,12671.2,492,648,0,0,0,40,29,8,12,0,9247,29145.75
"2360",0,14.04865,0,676,0,1964.77,0,10621.2,0,648,20,0,1,43,28,9,8,0,9249,22270.52
"2361",17.89968,0,2080,0,0,0,32936.4,0,492,0,0,1,1,17,14,13,12,0,9251,26340
"2362",27.54922,0,2288,0,0,0,56054.2,0,492,0,0,0,1,17,15,18,16,0,9254,47574
"2363",20.07373,0,2600,0,0,0,47572.7,0,492,0,0,1,2,17,11,18,16,0,9257,47000
"2364",15.50219,0,2080,0,0,0,29390.9,0,492,0,0,0,0,41,40,13,12,0,9259,40500
"2365",30.63254,0,3120,0,0,0,87115.3,0,492,0,0,0,1,28,25,17,15,0,9261,66500
"2366",15.90177,0,2080,0,0,0,30148.5,0,492,0,0,0,0,26,23,13,12,0,9262,42200
"2367",12.54171,0,2080,0,0,0,23778.1,0,492,0,0,0,0,38,36,8,8,0,9266,45198
"2368",12.54171,9.80784,2080,1040,0,0,23778.1,9297.4,492,648,0,0,0,9,4,13,13,0,9267,27500
"2369",20.63152,0,2288,0,0,0,43027.3,0,492,0,0,1,1,16,15,17,15,0,9270,33000
"2370",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,41,37,8,8,0,9271,33000
"2371",12.71525,8.56901,2288,780,0,0,26217.8,6092.3,492,648,0,0,1,29,32,13,8,0,9272,37029
"2372",16.34368,0,1872,0,0,0,27887.7,0,492,0,0,1,0,12,7,13,13,0,9274,22000
"2373",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,0,0,31,23,8,9,0,9275,16000
"2374",16.30135,18.11261,2080,1872,0,0,30906.1,30906.1,492,492,0,0,1,13,13,18,18,0,9276,48000
"2375",9.65158,0,2080,0,0,0,18298.6,0,492,0,0,0,0,48,40,5,6,0,9279,19800
"2376",14.70931,20.74823,2080,1040,0,0,27887.7,19668.5,492,492,0,0,1,23,22,18,17,0,9281,38000
"2377",13.44901,0,1213,0,0,0,14874,0,492,0,110,0,0,46,35,5,6,0,9283,13820
"2378",9.92117,0,1872,0,0,0,16928.8,0,492,0,20,1,0,7,6,15,14,0,9289,14240
"2379",7.59739,0,468,0,0,0,3240.9,0,648,0,140,2,1,21,15,8,9,0,9291,17528
"2380",19.88853,23.34935,1872,1040,0,0,33936.4,22134.2,492,492,0,0,1,17,10,20,21,0,9297,43800
"2381",16.30135,0,2080,0,0,0,30506.1,0,492,0,0,2,0,9,12,18,13,0,9299,34136
"2382",7.48399,0,2080,0,0,0,14189,0,492,0,50,1,0,14,11,8,9,1,9348,12600
"2383",53.47353,0,2600,0,0,0,126726.9,0,492,0,0,0,1,29,25,13,12,1,9350,80000
"2384",13.9276,0,2132,0,0,0,27065.8,0,492,0,0,1,0,21,13,9,10,1,9352,41442.85
"2385",22.18865,0,1196,0,0,0,24189,0,492,0,0,0,0,9,12,19,16,1,9364,24300
"2386",11.71684,0,2288,0,0,0,24435.6,0,492,0,0,0,0,32,30,8,9,1,9365,31180
"2387",20.48621,0,2288,0,0,0,42724.2,0,492,0,0,0,0,13,5,20,17,1,9367,52423
"2388",10.21058,6.693,2496,2236,0,0,23230.1,13641.1,492,492,0,0,0,13,13,8,8,1,9370,31900
"2389",12.51778,11.83363,2132,2080,0,0,24326,22435.6,492,492,0,0,0,26,23,9,8,1,9371,37870
"2390",10.49942,22.04879,2184,1040,0,0,20901.4,20901.4,492,492,0,0,0,26,15,8,19,1,9374,50118
"2391",19.69863,7.48399,1248,2080,0,0,22408.2,14189,492,492,0,0,0,41,45,8,8,1,9377,30000
"2392",10.37412,0,2080,0,0,0,19668.5,0,492,0,50,0,2,26,19,13,12,1,9378,16600
"2393",7.3053,9.65158,1300,2080,0,0,8656.4,18298.6,648,492,0,1,0,12,12,13,13,1,9381,23000
"2394",22.28344,0,1820,0,0,0,36966.7,0,492,0,0,0,0,38,33,18,13,1,9384,47000
"2395",11.80686,6.11394,2184,2288,0,0,23468.1,12750.7,492,492,0,0,0,43,36,8,8,1,9386,51879.72
"2396",11.84808,12.46946,2080,2080,0,0,22463,23641.1,492,492,0,0,0,40,38,8,9,1,9387,37190
"2397",12.94649,12.37697,2340,1248,0,0,27613.7,14079.5,492,492,0,0,1,35,30,7,9,1,9389,54730
"2398",8.57267,10.84849,2184,1144,0,0,17065.8,11312.3,492,492,0,0,1,17,15,13,13,1,9390,24600
"2399",23.91735,0,2340,0,0,0,51013.6,0,492,0,0,0,0,9,7,13,13,1,9398,55328
"2400",14.61177,22.84126,2184,1300,0,0,29087.9,27065.8,492,492,0,0,0,29,32,14,13,1,9400,44200
"2401",19.20009,19.20009,936,936,0,0,16380.8,16380.8,492,492,0,0,0,15,15,18,18,0,9403,27200
"2402",8.29929,0,2600,0,0,0,19668.5,0,492,0,0,0,0,37,34,10,10,0,9411,28000
"2403",8.02217,11.31934,2184,1508,0,0,15699.9,15558.9,492,492,0,0,1,44,30,5,12,0,9415,37372.9
"2404",6.42676,0,1040,0,0,0,6092.3,0,648,0,0,0,0,35,29,13,12,0,9418,37400
"2405",9.79609,0,2080,0,0,0,18572.6,0,492,0,0,0,0,39,36,5,6,0,9421,18450
"2406",13.3365,8.13427,2080,2080,0,0,25284.9,15421.9,492,492,0,0,0,9,7,13,13,1,9426,33000
"2407",13.71765,13.68476,2496,1456,0,0,31209.1,18161.6,492,492,0,0,0,13,9,9,12,1,9427,39100
"2408",13.41067,13.05134,2392,1248,0,0,29239.4,14846.6,492,492,0,1,0,28,33,7,6,1,9432,35380
"2409",12.97715,7.85659,2600,1352,0,0,30754.5,9682.1,492,648,0,0,1,29,19,6,8,1,9437,33060
"2410",43.84235,12.48343,2392,1560,0,0,95589.8,17750.7,492,492,0,0,0,25,31,19,13,1,9440,78100
"2411",11.72621,0,2340,0,0,15787.67,25011,15787.7,492,648,0,0,0,33,35,14,10,1,9443,34703
"2412",10.44637,10.15736,2080,2080,0,0,19805.5,19257.5,492,492,0,0,0,37,31,9,14,1,9446,32100
"2413",15.08694,0,2600,0,0,0,35754.5,0,492,0,0,0,0,47,37,6,7,1,9447,46440
"2414",0,8.92905,0,2080,9230.77,0,9230.8,16928.8,648,492,0,0,0,53,43,6,5,1,9527,48448
"2415",12.86878,12.86878,1560,1560,0,0,18298.6,18298.6,492,492,0,1,0,18,20,20,13,1,9530,30000
"2416",14.72292,0,1976,0,12123.29,0,38641.1,0,492,0,0,0,0,33,33,13,12,1,9531,30805.12
"2417",8.92905,0,2080,0,0,0,16928.8,0,492,0,0,0,0,46,41,5,6,1,9532,26900
"2418",32.67796,0,1872,0,123.75,0,55883.1,0,492,0,0,0,0,22,20,13,12,1,9534,45284.72
"2419",10.36057,11.6129,2808,1664,225,0,26742.8,17613.7,492,492,0,0,2,20,21,11,11,1,9536,36739.25
"2420",9.82537,0,2808,0,0,0,25147.9,0,492,0,0,0,2,26,25,8,9,1,9537,20000
"2421",10.75906,0,2704,0,0,0,26517.8,0,492,0,50,0,3,21,25,13,12,1,9538,21600
"2422",38.34997,11.5268,2080,1872,187.5,0,72896,19668.5,492,492,0,0,0,31,31,20,5,1,9539,66173.13
"2423",16.24834,0,2496,0,0,0,36966.7,0,492,0,0,0,0,25,24,13,12,1,9540,28000
"2424",11.65565,0,2496,0,0,0,26517.8,0,492,0,0,0,0,28,27,8,9,1,9541,21000
"2425",19.89759,0,2080,0,0,0,37724.2,0,492,0,0,0,1,32,23,5,7,1,9545,36000
"2426",17.89968,0,2080,0,0,0,33936.4,0,492,0,0,0,1,23,17,13,12,1,9550,26000
"2427",10.91601,0,2080,0,0,0,20695.9,0,492,0,0,0,1,25,23,11,11,1,9583,16750
"2428",9.43101,0,2288,0,0,0,19668.5,0,492,0,0,0,0,44,37,8,8,0,9604,29000
"2429",16.69422,8.31554,325,1872,0,0,4945.5,14189,648,492,0,0,0,8,11,17,17,0,9606,17000
"2430",10.08786,0,2288,0,0,0,21038.4,0,492,0,50,1,1,20,16,13,12,0,9608,17600
"2431",10.27755,0,2392,0,0,0,22408.2,0,492,0,0,0,0,8,6,13,13,0,9610,18000
"2432",11.81918,15.75891,2080,1560,0,0,22408.2,22408.2,492,492,0,0,1,25,25,17,17,0,9611,36000
"2433",29.41017,9.65158,2080,2080,0,0,55759.3,18298.6,492,492,0,0,0,35,20,13,18,0,9616,56000
"2434",11.25636,0,2184,0,0,0,22408.2,0,492,0,0,0,0,40,43,5,6,0,9617,59648
"2435",4.97365,0,3432,0,0,0,15558.9,0,492,0,50,0,0,46,45,5,6,0,9618,13600
"2436",4.09785,0,3432,0,0,0,12819.2,0,492,0,0,0,0,39,34,8,8,0,9619,26000
"2437",23.05359,23.05359,936,936,0,0,19668.5,19668.5,492,492,0,0,1,26,24,17,17,0,9628,32000
"2438",18.7523,11.42371,2340,1560,0,0,39997,16243.8,492,492,0,0,1,22,19,17,17,0,9630,53248
"2439",14.70931,0,2080,0,0,0,27887.7,0,492,0,280,1,1,32,29,5,7,0,9632,25360
"2440",10.03337,0,2600,0,0,0,23778.1,0,492,0,0,0,0,13,13,10,10,0,9636,19000
"2441",14.70931,5.40916,2080,2600,0,0,27887.7,12819.2,492,492,0,0,0,21,21,8,5,0,9637,33000
"2442",15.34279,0,2860,0,0,0,39997,0,492,0,0,0,1,16,15,14,13,0,9643,30000
"2443",11.9266,0,2496,0,0,0,27134.2,0,492,0,0,0,0,39,34,8,8,0,9644,21450
"2444",7.98009,0,2704,0,0,0,19668.5,0,492,0,0,1,1,11,12,15,14,0,9646,34090
"2445",6.80362,0,2288,0,0,0,14189,0,492,0,110,2,0,14,14,8,9,0,9648,13320
"2446",23.18204,11.16131,936,1664,0,0,19778.1,16928.8,492,492,0,0,0,47,42,8,13,0,9649,30080
"2447",12.44124,8.87732,1976,2600,0,0,22408.2,21038.4,492,492,0,1,2,19,23,12,5,0,9651,35800
"2448",10.72398,0,1872,0,0,0,18298.6,0,492,0,220,0,0,39,36,5,6,0,9653,17640
"2449",11.93312,0,3120,0,0,0,33936.4,0,492,0,0,0,1,28,29,18,15,0,9656,26000
"2450",9.51976,0,1872,0,0,0,16243.8,0,492,0,110,1,1,24,20,12,12,0,9660,14820
"2451",8.6451,0,2496,0,0,0,19668.5,0,492,0,0,0,1,46,40,5,6,0,9681,28000
"2452",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,0,0,38,36,15,13,0,9684,26500
"2453",18.15573,0,2600,0,0,0,43027.3,0,492,0,0,0,1,16,13,14,13,0,9688,32000
"2454",0,4.98932,0,3120,12849.32,0,12849.3,14189,648,492,0,0,0,54,51,5,5,0,9693,35178
"2455",8.25806,0,2340,0,0,14452.05,17613.7,14452.1,492,648,0,0,0,32,27,8,12,0,9694,26848
"2456",14.28648,0,1300,0,0,14452.05,16928.8,14452.1,492,648,0,0,1,44,31,5,12,0,9695,29548
"2457",10.37412,9.24689,2080,1976,0,0,19668.5,16654.8,492,492,0,0,1,25,24,12,11,0,9698,30700
"2458",8.20652,0,2080,0,0,4750,15558.9,4750,492,570,0,0,0,49,50,5,5,0,9701,18550
"2459",8.40425,8.99539,2496,520,0,0,19120.5,4263.6,492,648,0,0,0,12,8,13,13,0,9722,20000
"2460",11.68068,0,1976,0,0,0,21038.4,0,492,0,50,0,0,21,23,13,12,0,9730,17600
"2461",25.89132,0,2080,0,0,0,49087.9,0,492,0,0,1,0,13,14,18,16,0,9731,36000
"2462",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,0,0,35,32,10,10,0,9732,30000
"2463",8.50386,4.56581,2184,2080,0,0,16928.8,8656.4,492,648,0,1,0,12,7,13,13,0,9733,22000
"2464",12.43674,0,2860,0,0,0,32421.2,0,492,0,0,0,0,39,34,7,8,0,9737,25000
"2465",21.66446,0,1872,0,0,0,36966.7,0,492,0,0,1,0,40,28,8,9,0,9739,28000
"2466",13.2018,12.57977,1976,1560,0,0,23778.1,17887.7,492,492,0,0,0,31,28,17,12,0,9740,33700
"2467",19.41809,0,2080,0,0,0,36815.2,0,492,0,0,0,0,22,25,21,17,0,9742,27900
"2468",11.09665,8.92905,2080,2080,0,0,21038.4,16928.8,492,492,0,0,1,24,24,17,13,0,9744,32500
"2469",13.96236,0,1976,0,0,0,25147.9,0,492,0,0,0,2,17,14,14,13,0,9745,20000
"2470",17.10052,9.65158,2080,2080,0,0,32421.2,18298.6,492,492,0,1,0,9,12,13,13,0,9748,40000
"2471",13.26424,14.80742,2080,1508,4500,0,29647.9,20353.4,492,492,0,0,1,31,30,18,16,0,9755,41169.64
"2472",11.31934,10.72398,1508,1872,0,0,15558.9,18298.6,492,492,0,0,0,12,11,13,13,0,9758,28000
"2473",10.6159,0,1976,0,0,0,19120.5,0,492,0,80,0,2,25,20,8,9,0,9761,16560
"2474",0,8.0747,0,1872,0,0,0,13778.1,0,492,170,0,3,32,20,13,13,0,9762,23740
"2475",13.93524,13.4468,1872,1560,0,0,23778.1,19120.5,492,492,0,1,2,22,17,13,18,0,9765,34600
"2476",13.69439,11.5268,1872,1872,0,0,23367.1,19668.5,492,492,0,0,0,38,35,8,5,0,9770,34700
"2477",4.56581,0,2080,0,6030.77,5613.64,14687.2,5613.6,648,648,0,0,0,52,55,5,5,0,9771,18107.64
"2478",11.65565,0,2496,0,0,0,26517.8,0,492,0,0,0,1,27,24,8,9,0,9776,21000
"2479",8.92905,0,2080,0,0,0,16928.8,0,492,0,140,0,2,34,31,5,7,0,9780,25680
"2480",6.23666,0,2496,0,0,0,14189,0,492,0,110,2,0,26,14,5,7,0,9792,13320
"2481",12.01691,0,2496,0,0,0,27339.7,0,492,0,0,0,0,39,37,14,12,0,9794,21600
"2482",9.92117,0,1872,0,0,0,16928.8,0,492,0,0,0,1,40,39,8,8,0,9795,23000
"2483",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,1,0,17,13,7,8,0,9796,16000
"2484",22.06518,0,1612,0,0,0,32421.2,0,492,0,0,0,2,23,21,11,11,0,9797,25000
"2485",13.78798,0,1456,0,0,0,18298.6,0,492,0,80,0,2,26,14,15,14,0,9798,15960
"2486",13.53145,0,3120,0,0,0,38481.8,0,492,0,0,0,2,16,16,18,16,0,9800,29000
"2487",0,5.45669,0,1040,19794.52,0,19794.5,5172.7,648,648,0,0,0,37,30,13,10,0,9802,21448
"2488",14.81941,0,2288,0,0,0,30906.1,0,492,0,0,0,0,12,9,19,17,0,9805,39900
"2489",7.30143,0,3120,0,0,0,20764.4,0,492,0,0,0,0,27,23,12,11,0,9806,23800
"2490",11.81918,0,2080,0,0,14696.68,22408.2,14696.7,492,648,0,0,0,29,30,5,5,0,9810,30526.58
"2491",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,0,0,30,26,16,14,0,9811,24000
"2492",16.8876,0,1300,0,0,0,20011,0,492,0,0,0,0,28,29,18,15,0,9813,16250
"2493",0,3.64675,0,975,14683.56,0,14683.6,3240.9,648,648,0,0,0,52,41,5,5,0,9814,16017
"2494",8.1203,18.45636,3120,1560,0,0,23093.2,26243.8,492,492,0,0,0,17,13,17,18,0,9815,39300
"2495",4.61757,10.83027,1040,1040,0,0,4377.3,10266.7,648,492,0,1,0,15,12,12,12,0,9818,16600
"2496",0,2.90816,0,2080,8397.44,0,8397.4,5513.6,648,648,0,0,0,60,49,0,5,0,9821,17298
"2497",29.02151,0,2236,0,0,0,59149.2,0,492,0,0,0,0,20,19,17,15,0,9830,42000
"2498",25.09216,7.3496,2080,3120,0,0,47572.7,20901.4,492,492,0,0,1,23,24,18,13,0,9837,52270
"2499",21.38258,0,2600,0,0,0,50674.6,0,492,0,0,0,0,28,30,18,15,0,9838,37000
"2500",10.15441,0,1755,0,0,12849.32,16243.8,12849.3,492,648,0,0,0,48,44,8,8,0,9843,32678
"2501",17.10052,18.94126,2080,390,0,0,32421.2,6733.3,492,648,0,1,2,25,18,13,13,0,9902,31500
"2502",13.98678,0,2080,0,0,0,26517.8,0,492,0,0,1,0,19,11,13,12,0,9903,21000
"2503",12.91849,0,2496,0,0,0,29390.9,0,492,0,0,0,0,36,33,13,12,0,9905,32698
"2504",12.18045,7.10297,2080,1040,0,0,23093.2,6733.3,492,648,0,0,1,35,28,8,8,0,9908,27000
"2505",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,1,0,23,16,8,9,0,9909,25798
"2506",0,8.04967,0,1040,15342.47,0,15342.5,7630.8,648,648,0,0,0,44,40,8,8,0,9910,20198
"2507",8.92905,0,2080,0,0,0,16928.8,0,492,0,0,0,0,29,20,5,7,0,9911,15500
"2508",10.73538,5.63455,2080,2496,0,0,20353.4,12819.2,492,492,0,2,0,12,9,13,13,0,9912,27500
"2509",10.82706,0,2340,0,0,0,23093.2,0,492,0,0,1,0,14,9,8,9,0,9913,18500
"2510",18.91222,0,2496,0,0,0,42427.3,0,492,0,0,0,0,22,22,20,17,0,9915,35204
"2511",9.45534,0,2600,0,0,0,22408.2,0,492,0,0,0,1,19,13,13,12,0,9917,18000
"2512",12.54171,0,2080,0,0,0,23778.1,0,492,0,0,1,0,13,10,13,12,0,9920,19000
"2513",8.87732,8.73671,2600,1248,0,0,21038.4,9938.5,492,648,0,2,0,22,14,8,13,0,9922,26000
"2514",14.31974,0,2600,0,0,0,33936.4,0,492,0,0,1,1,16,17,14,13,0,9923,26000
"2515",28.76814,0,1872,0,0,14452.05,49087.9,14452.1,492,648,0,0,0,47,40,13,13,0,9924,89348
"2516",11.02439,0,2080,0,0,13739.73,20901.4,13739.7,492,648,0,0,0,30,29,13,13,0,9930,28728
"2517",8.29929,7.14324,2600,2600,0,0,19668.5,16928.8,492,492,0,0,2,28,19,8,13,0,9935,30000
"2518",7.12761,0,2184,0,0,10064.1,14189,10064.1,492,648,0,0,0,44,45,5,5,0,9937,21098
"2519",8.92905,11.64895,2080,936,0,0,16928.8,9938.5,492,648,0,3,0,24,19,13,13,0,9944,23000
"2520",8.6451,0,2496,0,0,0,19668.5,0,492,0,50,0,1,46,37,5,6,0,9951,16600
"2521",7.773,7.83385,2080,1872,0,0,14737,13367.1,492,492,0,1,0,9,10,13,13,0,9954,23800
"2522",8.6451,0,2496,0,0,0,19668.5,0,492,0,0,0,0,47,44,8,8,0,9960,26248
"2523",9.65158,10.15956,2080,1976,0,0,18298.6,18298.6,492,492,0,1,0,28,22,8,10,0,9966,30000
"2524",8.20652,0,2080,0,0,5909.09,15558.9,5909.1,492,648,0,0,0,47,48,5,5,0,9967,39848
"2525",5.77488,0,1664,0,0,0,8759,0,648,0,90,0,0,40,40,5,6,0,9973,9160
"2526",0,5.75325,0,2080,0,0,0,10907.7,0,492,60,0,0,10,42,9,8,0,9975,10320
"2527",7.48399,8.20652,2080,2080,0,0,13589,15558.9,492,492,0,0,1,21,25,13,8,0,9989,25162
"2528",21.66446,0,1872,0,0,0,36966.7,0,492,0,0,0,1,27,25,18,15,0,9991,35873.86
"2529",11.09665,9.399,2080,1976,0,0,21038.4,16928.8,492,492,0,0,1,23,15,9,16,1,9997,31000
"2530",12.77749,10.92012,1924,1976,0,0,22408.2,19668.5,492,492,0,0,2,27,13,8,17,1,11008,52588
"2531",11.25636,0,2184,0,1575,0,23983.2,0,492,0,0,0,0,43,40,8,8,1,11009,57874.75
"2532",14.33972,0,1924,0,0,0,25147.9,0,492,0,0,0,1,30,24,5,7,1,11012,20300
"2533",13.96236,0,1976,0,0,0,25147.9,0,492,0,0,0,0,30,35,15,13,1,11020,20000
"2534",10.92012,0,1976,0,0,0,19668.5,0,492,0,0,0,0,40,35,5,6,1,11021,28600
"2535",6.84871,0,1387,0,17123.29,0,25779.7,0,648,0,0,0,0,56,46,5,6,1,11027,39617.18
"2536",10.37412,8.63844,2080,1976,0,0,19668.5,15558.9,492,492,0,2,0,16,12,9,13,1,11028,29000
"2537",15.90195,0,1924,0,0,0,27887.7,0,492,0,0,0,0,27,24,15,13,1,11030,35000
"2538",12.44124,8.20652,1976,2080,0,0,22408.2,15558.9,492,492,0,0,0,38,36,8,8,1,11031,43000
"2539",10.92012,0,1976,0,0,8730.77,19668.5,8730.8,492,648,0,0,0,39,37,5,8,1,11034,36658
"2540",10.72398,0,1872,0,0,0,18298.6,0,492,0,140,0,0,43,47,5,6,0,11039,16680
"2541",4.0182,11.5268,1040,1872,0,0,3809.1,19668.5,648,492,0,1,1,28,18,5,8,0,11042,20000
"2542",14.70931,0,2080,0,8397.44,0,36285.1,0,492,0,0,0,0,36,29,8,9,0,11044,28450.17
"2543",13.13242,0,1872,0,0,0,22408.2,0,492,0,20,0,0,41,36,13,12,0,11047,18240
"2544",0,9.11835,0,1872,14452.05,0,14452.1,15558.9,648,492,0,0,0,10,19,20,17,0,11049,25348
"2545",18.09856,0,3380,0,0,0,55759.3,0,492,0,0,0,0,40,37,13,12,0,11050,65000
"2546",12.60713,0,1950,0,0,0,22408.2,0,492,0,0,0,1,39,35,5,6,1,11052,41000
"2547",7.48399,6.01018,2080,2340,0,0,14189,12819.2,492,492,0,1,0,19,11,8,8,1,11054,23000
"2548",7.93693,0,2340,0,0,0,16928.8,0,492,0,80,1,1,18,15,8,9,1,11055,14960
"2549",10.07122,0,1993,0,0,0,18298.6,0,492,0,20,0,0,41,37,5,6,1,11059,15240
"2550",6.56522,5.87953,2600,2392,0,0,15558.9,12819.2,492,492,0,2,0,17,16,7,8,1,11063,24000
"2551",8.20652,0,2080,0,0,0,15558.9,0,492,0,0,0,0,17,20,8,9,1,11069,13000
"2552",12.63261,0,2184,0,0,0,25147.9,0,492,0,0,0,0,36,34,13,12,1,11070,20000
"2553",7.1361,0,2392,0,0,0,15558.9,0,492,0,50,1,0,18,11,5,7,1,11071,13600
"2554",13.04517,0,728,0,0,0,8656.4,0,648,0,160,1,1,19,15,8,9,0,11079,9920
"2555",13.77972,0,2340,0,0,0,29390.9,0,492,0,0,0,2,18,15,21,18,0,11083,23750
"2556",11.81918,10.20463,2080,1820,0,0,22408.2,16928.8,492,492,0,1,0,18,14,8,8,1,11101,32000
"2557",18.84177,0,1976,0,0,0,33936.4,0,492,0,0,0,0,37,31,8,9,1,11103,44000
"2558",18.84177,0,1976,0,0,0,33936.4,0,492,0,0,1,0,18,14,13,12,1,11105,26000
"2559",16.30135,10.15956,2080,1976,0,0,30906.1,18298.6,492,492,0,1,0,18,18,8,8,1,11108,39000
"2560",19.683,15.48348,1976,1976,0,0,35451.5,27887.7,492,492,0,0,1,32,31,13,13,1,11110,49500
"2561",0,19.69863,0,1248,16232.88,0,16232.9,22408.2,648,492,0,0,0,44,33,8,13,1,11112,73648
"2562",14.70931,11.81918,2080,2080,0,0,27887.7,22408.2,492,492,0,0,0,21,21,13,13,1,11113,40000
"2563",27.10405,13.26424,2600,2080,0,0,64233.9,25147.9,492,492,0,0,0,26,24,13,13,1,11115,65000
"2564",30.67998,0,2600,0,0,0,72708.5,0,492,0,0,0,0,37,36,17,14,1,11116,74000
"2565",18.11261,13.96236,1872,1976,0,0,30906.1,25147.9,492,492,0,0,0,41,36,8,8,1,11119,58000
"2566",18.84177,10.92012,1976,1976,0,0,33936.4,19668.5,492,492,0,0,2,21,17,13,13,1,11120,42000
"2567",10.37412,6.70991,2080,1872,0,0,19668.5,11449.3,492,492,0,0,0,13,10,8,8,1,11123,26000
"2568",17.89968,0,2080,0,0,0,33936.4,0,492,0,0,0,0,35,34,8,8,1,11126,44000
"2569",26.26484,23.05359,936,936,0,0,22408.2,19668.5,492,492,0,1,1,23,13,17,17,1,11127,34000
"2570",10.37412,0,2080,0,0,0,19668.5,0,492,0,0,0,0,45,41,5,6,1,11128,72000
"2571",17.15932,0,1976,0,0,0,30906.1,0,492,0,0,1,1,15,10,13,12,1,11129,24000
"2572",22.20667,26.26484,1976,936,0,0,39997,22408.2,492,492,0,0,0,32,26,13,17,1,11130,64000
"2573",42.61108,0,1872,0,0,0,72708.5,0,492,0,0,0,0,41,26,20,17,1,11132,50000
"2574",17.10052,9.65158,2080,2080,0,0,32421.2,18298.6,492,492,0,0,0,34,31,8,8,1,11133,40000
"2575",18.00054,0,1976,0,0,0,32421.2,0,492,0,0,0,0,39,34,8,8,1,11134,77000
"2576",19.49801,23.05359,2080,936,0,0,36966.7,19668.5,492,492,0,0,1,29,19,13,17,1,11135,44000
"2577",0,9.65158,0,2080,17123.29,0,17123.3,18298.6,648,492,0,0,0,38,35,8,8,1,11140,55298
"2578",11.81918,21.44796,2080,936,0,0,22408.2,18298.6,492,492,0,0,0,13,9,13,13,1,11144,33000
"2579",17.89968,7.48399,2080,2080,0,0,33936.4,14189,492,492,0,0,0,34,34,5,5,1,11147,59000
"2580",21.09634,22.20667,2080,1976,0,0,39997,39997,492,492,0,0,0,27,27,13,13,1,11151,60000
"2581",18.69885,0,2080,0,0,0,35451.5,0,492,0,0,0,0,30,28,13,12,1,11153,59000
"2582",22.20667,0,1976,0,0,0,39997,0,492,0,0,0,0,29,29,13,12,1,11156,30000
"2583",21.09634,0,2080,0,0,0,39997,0,492,0,0,0,0,39,32,13,12,1,11159,52000
"2584",19.49801,23.05359,2080,936,0,0,36966.7,19668.5,492,492,0,0,1,15,13,17,17,1,11160,44000
"2585",33.61162,0,1820,0,0,0,55759.3,0,492,0,0,0,1,20,17,20,17,1,11161,40000
"2586",30.67998,16.30135,2600,2080,0,0,72708.5,30906.1,492,492,0,0,1,22,14,17,17,1,11162,74000
"2587",11.81918,9.36257,2080,2080,0,0,22408.2,17750.7,492,492,0,0,0,37,30,8,8,1,11177,32600
"2588",11.81918,9.399,2080,1976,0,0,22408.2,16928.8,492,492,0,1,0,15,16,15,8,1,11178,32000
"2589",30.95807,0,1976,0,0,13383.56,55759.3,13383.6,492,648,0,0,0,39,32,13,17,1,11179,51568
"2590",19.683,10.37412,1976,2080,0,0,35451.5,19668.5,492,492,0,0,0,30,32,13,8,1,11180,43000
"2591",11.38118,11.38118,2028,2028,0,0,21038.4,21038.4,492,492,0,0,0,43,40,5,5,1,11182,34000
"2592",17.89968,0,2080,0,0,0,33936.4,0,492,0,0,0,0,37,31,8,9,1,11183,67000
"2593",18.69885,11.09665,2080,2080,0,0,35451.5,21038.4,492,492,0,0,0,27,24,13,13,1,11184,44000
"2594",22.20667,0,1976,0,0,0,39997,0,492,0,0,0,0,34,28,13,12,1,11188,68000
"2595",23.52813,0,2600,0,0,0,55759.3,0,492,0,0,0,1,20,19,13,12,1,11189,40000
"2596",16.30135,10.37412,2080,2080,0,0,30906.1,19668.5,492,492,0,1,0,18,12,8,8,1,11191,40000
"2597",21.63727,8.92905,2028,2080,0,0,39997,16928.8,492,492,0,0,0,39,33,5,5,1,11192,82000
"2598",13.96236,0,1976,0,0,0,25147.9,0,492,0,0,1,0,13,12,13,12,1,11193,20000
"2599",29.41017,19.683,2080,1976,0,0,55759.3,35451.5,492,492,0,0,1,21,18,13,13,1,11194,67000
"2600",11.81918,10.37412,2080,2080,0,0,22408.2,19668.5,492,492,0,0,0,34,35,8,5,1,11196,34000
"2601",23.05359,23.05359,936,936,0,0,19668.5,19668.5,492,492,0,0,0,22,18,17,17,1,11197,32000
"2602",16.30135,0,2080,0,0,0,30906.1,0,492,0,0,2,0,25,21,8,9,1,11198,24000
"2603",23.52813,23.05359,2600,936,0,0,55759.3,19668.5,492,492,0,0,0,32,26,13,17,1,11200,56000
"2604",9.65158,0,2080,0,0,0,18298.6,0,492,0,0,0,0,37,31,13,12,0,11210,28000
"2605",10.0851,0,2080,0,0,0,19120.5,0,492,0,0,0,0,9,8,13,13,0,11212,15600
"2606",8.92905,0,2080,0,0,0,16928.8,0,492,0,80,2,0,14,15,13,12,0,11213,14960
"2607",8.92905,0,2080,0,0,0,16928.8,0,492,0,80,0,1,26,26,13,12,0,11217,14960
